Data Escala de Tempo 1 CDH Simp 4;Data Escala de Tempo 1 CDH Simp 4;Subsistema;Selecione Tipo de CDH Simp 4
21/09/2019 09:00;21/09/2019 09:00;Sudeste/Centro-Oeste;36769
21/09/2019 10:00;21/09/2019 10:00;Sudeste/Centro-Oeste;37577
21/09/2019 11:00;21/09/2019 11:00;Sudeste/Centro-Oeste;37666
21/09/2019 12:00;21/09/2019 12:00;Sudeste/Centro-Oeste;37439
21/09/2019 13:00;21/09/2019 13:00;Sudeste/Centro-Oeste;37323
21/09/2019 14:00;21/09/2019 14:00;Sudeste/Centro-Oeste;37255
21/09/2019 15:00;21/09/2019 15:00;Sudeste/Centro-Oeste;37174
21/09/2019 16:00;21/09/2019 16:00;Sudeste/Centro-Oeste;37414
21/09/2019 17:00;21/09/2019 17:00;Sudeste/Centro-Oeste;38270
21/09/2019 18:00;21/09/2019 18:00;Sudeste/Centro-Oeste;41619
21/09/2019 19:00;21/09/2019 19:00;Sudeste/Centro-Oeste;41605
21/09/2019 20:00;21/09/2019 20:00;Sudeste/Centro-Oeste;40077
21/09/2019 21:00;21/09/2019 21:00;Sudeste/Centro-Oeste;38725
21/09/2019 22:00;21/09/2019 22:00;Sudeste/Centro-Oeste;37122
21/09/2019 23:00;21/09/2019 23:00;Sudeste/Centro-Oeste;35289
22/09/2019 00:00;22/09/2019 00:00;Sudeste/Centro-Oeste;33236
22/09/2019 01:00;22/09/2019 01:00;Sudeste/Centro-Oeste;31434
22/09/2019 02:00;22/09/2019 02:00;Sudeste/Centro-Oeste;30112
22/09/2019 03:00;22/09/2019 03:00;Sudeste/Centro-Oeste;29286
22/09/2019 04:00;22/09/2019 04:00;Sudeste/Centro-Oeste;28850
22/09/2019 05:00;22/09/2019 05:00;Sudeste/Centro-Oeste;28640
22/09/2019 06:00;22/09/2019 06:00;Sudeste/Centro-Oeste;27373
22/09/2019 07:00;22/09/2019 07:00;Sudeste/Centro-Oeste;27804
22/09/2019 08:00;22/09/2019 08:00;Sudeste/Centro-Oeste;28930
22/09/2019 09:00;22/09/2019 09:00;Sudeste/Centro-Oeste;29839
22/09/2019 10:00;22/09/2019 10:00;Sudeste/Centro-Oeste;30762
22/09/2019 11:00;22/09/2019 11:00;Sudeste/Centro-Oeste;31599
22/09/2019 12:00;22/09/2019 12:00;Sudeste/Centro-Oeste;31714
22/09/2019 13:00;22/09/2019 13:00;Sudeste/Centro-Oeste;31390
22/09/2019 14:00;22/09/2019 14:00;Sudeste/Centro-Oeste;31363
22/09/2019 15:00;22/09/2019 15:00;Sudeste/Centro-Oeste;31709
22/09/2019 16:00;22/09/2019 16:00;Sudeste/Centro-Oeste;32529
22/09/2019 17:00;22/09/2019 17:00;Sudeste/Centro-Oeste;34046
22/09/2019 18:00;22/09/2019 18:00;Sudeste/Centro-Oeste;37897
22/09/2019 19:00;22/09/2019 19:00;Sudeste/Centro-Oeste;37608
22/09/2019 20:00;22/09/2019 20:00;Sudeste/Centro-Oeste;36919
22/09/2019 21:00;22/09/2019 21:00;Sudeste/Centro-Oeste;36249
22/09/2019 22:00;22/09/2019 22:00;Sudeste/Centro-Oeste;34681
22/09/2019 23:00;22/09/2019 23:00;Sudeste/Centro-Oeste;32514
23/09/2019 00:00;23/09/2019 00:00;Sudeste/Centro-Oeste;30471
23/09/2019 01:00;23/09/2019 01:00;Sudeste/Centro-Oeste;28903
23/09/2019 02:00;23/09/2019 02:00;Sudeste/Centro-Oeste;27973
23/09/2019 03:00;23/09/2019 03:00;Sudeste/Centro-Oeste;27712
23/09/2019 04:00;23/09/2019 04:00;Sudeste/Centro-Oeste;28039
23/09/2019 05:00;23/09/2019 05:00;Sudeste/Centro-Oeste;29519
23/09/2019 06:00;23/09/2019 06:00;Sudeste/Centro-Oeste;31189
23/09/2019 07:00;23/09/2019 07:00;Sudeste/Centro-Oeste;33637
23/09/2019 08:00;23/09/2019 08:00;Sudeste/Centro-Oeste;36409
23/09/2019 09:00;23/09/2019 09:00;Sudeste/Centro-Oeste;38047
23/09/2019 10:00;23/09/2019 10:00;Sudeste/Centro-Oeste;39403
23/09/2019 11:00;23/09/2019 11:00;Sudeste/Centro-Oeste;39867
23/09/2019 12:00;23/09/2019 12:00;Sudeste/Centro-Oeste;39015
23/09/2019 13:00;23/09/2019 13:00;Sudeste/Centro-Oeste;39639
23/09/2019 14:00;23/09/2019 14:00;Sudeste/Centro-Oeste;40229
23/09/2019 15:00;23/09/2019 15:00;Sudeste/Centro-Oeste;40410
23/09/2019 16:00;23/09/2019 16:00;Sudeste/Centro-Oeste;40500
23/09/2019 17:00;23/09/2019 17:00;Sudeste/Centro-Oeste;38813
23/09/2019 18:00;23/09/2019 18:00;Sudeste/Centro-Oeste;40958
23/09/2019 19:00;23/09/2019 19:00;Sudeste/Centro-Oeste;41174
23/09/2019 20:00;23/09/2019 20:00;Sudeste/Centro-Oeste;40768
23/09/2019 21:00;23/09/2019 21:00;Sudeste/Centro-Oeste;40188
23/09/2019 22:00;23/09/2019 22:00;Sudeste/Centro-Oeste;38119
23/09/2019 23:00;23/09/2019 23:00;Sudeste/Centro-Oeste;35034
24/09/2019 00:00;24/09/2019 00:00;Sudeste/Centro-Oeste;32193
24/09/2019 01:00;24/09/2019 01:00;Sudeste/Centro-Oeste;30254
24/09/2019 02:00;24/09/2019 02:00;Sudeste/Centro-Oeste;29221
24/09/2019 03:00;24/09/2019 03:00;Sudeste/Centro-Oeste;28846
24/09/2019 04:00;24/09/2019 04:00;Sudeste/Centro-Oeste;29038
24/09/2019 05:00;24/09/2019 05:00;Sudeste/Centro-Oeste;30477
24/09/2019 06:00;24/09/2019 06:00;Sudeste/Centro-Oeste;32094
24/09/2019 07:00;24/09/2019 07:00;Sudeste/Centro-Oeste;34514
24/09/2019 08:00;24/09/2019 08:00;Sudeste/Centro-Oeste;36884
24/09/2019 09:00;24/09/2019 09:00;Sudeste/Centro-Oeste;38189
24/09/2019 10:00;24/09/2019 10:00;Sudeste/Centro-Oeste;39500
24/09/2019 11:00;24/09/2019 11:00;Sudeste/Centro-Oeste;39974
24/09/2019 12:00;24/09/2019 12:00;Sudeste/Centro-Oeste;39223
24/09/2019 13:00;24/09/2019 13:00;Sudeste/Centro-Oeste;40033
24/09/2019 14:00;24/09/2019 14:00;Sudeste/Centro-Oeste;40927
24/09/2019 15:00;24/09/2019 15:00;Sudeste/Centro-Oeste;41097
24/09/2019 16:00;24/09/2019 16:00;Sudeste/Centro-Oeste;41233
24/09/2019 17:00;24/09/2019 17:00;Sudeste/Centro-Oeste;39772
24/09/2019 18:00;24/09/2019 18:00;Sudeste/Centro-Oeste;42057
24/09/2019 19:00;24/09/2019 19:00;Sudeste/Centro-Oeste;42042
24/09/2019 20:00;24/09/2019 20:00;Sudeste/Centro-Oeste;41612
24/09/2019 21:00;24/09/2019 21:00;Sudeste/Centro-Oeste;41408
24/09/2019 22:00;24/09/2019 22:00;Sudeste/Centro-Oeste;39051
24/09/2019 23:00;24/09/2019 23:00;Sudeste/Centro-Oeste;36188
25/09/2019 00:00;25/09/2019 00:00;Sudeste/Centro-Oeste;33215
25/09/2019 01:00;25/09/2019 01:00;Sudeste/Centro-Oeste;31140
25/09/2019 02:00;25/09/2019 02:00;Sudeste/Centro-Oeste;30028
25/09/2019 03:00;25/09/2019 03:00;Sudeste/Centro-Oeste;29560
25/09/2019 04:00;25/09/2019 04:00;Sudeste/Centro-Oeste;29839
25/09/2019 05:00;25/09/2019 05:00;Sudeste/Centro-Oeste;31325
25/09/2019 06:00;25/09/2019 06:00;Sudeste/Centro-Oeste;33243
25/09/2019 07:00;25/09/2019 07:00;Sudeste/Centro-Oeste;35197
25/09/2019 08:00;25/09/2019 08:00;Sudeste/Centro-Oeste;37596
25/09/2019 09:00;25/09/2019 09:00;Sudeste/Centro-Oeste;39045
25/09/2019 10:00;25/09/2019 10:00;Sudeste/Centro-Oeste;40198
25/09/2019 11:00;25/09/2019 11:00;Sudeste/Centro-Oeste;40359
25/09/2019 12:00;25/09/2019 12:00;Sudeste/Centro-Oeste;39181
25/09/2019 13:00;25/09/2019 13:00;Sudeste/Centro-Oeste;39616
25/09/2019 14:00;25/09/2019 14:00;Sudeste/Centro-Oeste;40251
25/09/2019 15:00;25/09/2019 15:00;Sudeste/Centro-Oeste;40449
25/09/2019 16:00;25/09/2019 16:00;Sudeste/Centro-Oeste;40717
25/09/2019 17:00;25/09/2019 17:00;Sudeste/Centro-Oeste;40125
25/09/2019 18:00;25/09/2019 18:00;Sudeste/Centro-Oeste;42137
25/09/2019 19:00;25/09/2019 19:00;Sudeste/Centro-Oeste;41678
25/09/2019 20:00;25/09/2019 20:00;Sudeste/Centro-Oeste;41316
25/09/2019 21:00;25/09/2019 21:00;Sudeste/Centro-Oeste;40355
25/09/2019 22:00;25/09/2019 22:00;Sudeste/Centro-Oeste;38083
25/09/2019 23:00;25/09/2019 23:00;Sudeste/Centro-Oeste;35052
26/09/2019 00:00;26/09/2019 00:00;Sudeste/Centro-Oeste;32279
26/09/2019 01:00;26/09/2019 01:00;Sudeste/Centro-Oeste;30246
26/09/2019 02:00;26/09/2019 02:00;Sudeste/Centro-Oeste;29423
26/09/2019 03:00;26/09/2019 03:00;Sudeste/Centro-Oeste;29078
26/09/2019 04:00;26/09/2019 04:00;Sudeste/Centro-Oeste;29356
26/09/2019 05:00;26/09/2019 05:00;Sudeste/Centro-Oeste;30995
26/09/2019 06:00;26/09/2019 06:00;Sudeste/Centro-Oeste;33093
26/09/2019 07:00;26/09/2019 07:00;Sudeste/Centro-Oeste;35200
26/09/2019 08:00;26/09/2019 08:00;Sudeste/Centro-Oeste;37563
26/09/2019 09:00;26/09/2019 09:00;Sudeste/Centro-Oeste;38848
26/09/2019 10:00;26/09/2019 10:00;Sudeste/Centro-Oeste;40009
26/09/2019 11:00;26/09/2019 11:00;Sudeste/Centro-Oeste;40416
26/09/2019 12:00;26/09/2019 12:00;Sudeste/Centro-Oeste;39348
26/09/2019 13:00;26/09/2019 13:00;Sudeste/Centro-Oeste;39655
26/09/2019 14:00;26/09/2019 14:00;Sudeste/Centro-Oeste;40009
26/09/2019 15:00;26/09/2019 15:00;Sudeste/Centro-Oeste;40146
26/09/2019 16:00;26/09/2019 16:00;Sudeste/Centro-Oeste;40234
26/09/2019 17:00;26/09/2019 17:00;Sudeste/Centro-Oeste;39523
26/09/2019 18:00;26/09/2019 18:00;Sudeste/Centro-Oeste;42052
26/09/2019 19:00;26/09/2019 19:00;Sudeste/Centro-Oeste;42221
26/09/2019 20:00;26/09/2019 20:00;Sudeste/Centro-Oeste;41416
26/09/2019 21:00;26/09/2019 21:00;Sudeste/Centro-Oeste;40532
26/09/2019 22:00;26/09/2019 22:00;Sudeste/Centro-Oeste;38209
26/09/2019 23:00;26/09/2019 23:00;Sudeste/Centro-Oeste;35262
27/09/2019 00:00;27/09/2019 00:00;Sudeste/Centro-Oeste;32336
27/09/2019 01:00;27/09/2019 01:00;Sudeste/Centro-Oeste;30128
27/09/2019 02:00;27/09/2019 02:00;Sudeste/Centro-Oeste;28815
27/09/2019 03:00;27/09/2019 03:00;Sudeste/Centro-Oeste;28475
27/09/2019 04:00;27/09/2019 04:00;Sudeste/Centro-Oeste;28756
27/09/2019 05:00;27/09/2019 05:00;Sudeste/Centro-Oeste;30263
27/09/2019 06:00;27/09/2019 06:00;Sudeste/Centro-Oeste;32183
27/09/2019 07:00;27/09/2019 07:00;Sudeste/Centro-Oeste;34666
27/09/2019 08:00;27/09/2019 08:00;Sudeste/Centro-Oeste;36843
27/09/2019 09:00;27/09/2019 09:00;Sudeste/Centro-Oeste;38311
27/09/2019 10:00;27/09/2019 10:00;Sudeste/Centro-Oeste;39454
27/09/2019 11:00;27/09/2019 11:00;Sudeste/Centro-Oeste;39843
27/09/2019 12:00;27/09/2019 12:00;Sudeste/Centro-Oeste;39014
27/09/2019 13:00;27/09/2019 13:00;Sudeste/Centro-Oeste;39610
27/09/2019 14:00;27/09/2019 14:00;Sudeste/Centro-Oeste;40174
27/09/2019 15:00;27/09/2019 15:00;Sudeste/Centro-Oeste;40302
27/09/2019 16:00;27/09/2019 16:00;Sudeste/Centro-Oeste;39782
27/09/2019 17:00;27/09/2019 17:00;Sudeste/Centro-Oeste;38756
27/09/2019 18:00;27/09/2019 18:00;Sudeste/Centro-Oeste;41476
27/09/2019 19:00;27/09/2019 19:00;Sudeste/Centro-Oeste;41885
27/09/2019 20:00;27/09/2019 20:00;Sudeste/Centro-Oeste;40743
27/09/2019 21:00;27/09/2019 21:00;Sudeste/Centro-Oeste;39802
27/09/2019 22:00;27/09/2019 22:00;Sudeste/Centro-Oeste;37815
27/09/2019 23:00;27/09/2019 23:00;Sudeste/Centro-Oeste;35250
28/09/2019 00:00;28/09/2019 00:00;Sudeste/Centro-Oeste;32366
28/09/2019 01:00;28/09/2019 01:00;Sudeste/Centro-Oeste;30219
28/09/2019 02:00;28/09/2019 02:00;Sudeste/Centro-Oeste;28978
28/09/2019 03:00;28/09/2019 03:00;Sudeste/Centro-Oeste;28256
28/09/2019 04:00;28/09/2019 04:00;Sudeste/Centro-Oeste;28229
28/09/2019 05:00;28/09/2019 05:00;Sudeste/Centro-Oeste;28355
28/09/2019 06:00;28/09/2019 06:00;Sudeste/Centro-Oeste;28137
28/09/2019 07:00;28/09/2019 07:00;Sudeste/Centro-Oeste;29991
28/09/2019 08:00;28/09/2019 08:00;Sudeste/Centro-Oeste;32048
28/09/2019 09:00;28/09/2019 09:00;Sudeste/Centro-Oeste;33609
28/09/2019 10:00;28/09/2019 10:00;Sudeste/Centro-Oeste;34508
28/09/2019 11:00;28/09/2019 11:00;Sudeste/Centro-Oeste;34716
28/09/2019 12:00;28/09/2019 12:00;Sudeste/Centro-Oeste;34644
28/09/2019 13:00;28/09/2019 13:00;Sudeste/Centro-Oeste;34469
28/09/2019 14:00;28/09/2019 14:00;Sudeste/Centro-Oeste;34289
28/09/2019 15:00;28/09/2019 15:00;Sudeste/Centro-Oeste;34260
28/09/2019 16:00;28/09/2019 16:00;Sudeste/Centro-Oeste;34613
28/09/2019 17:00;28/09/2019 17:00;Sudeste/Centro-Oeste;35744
28/09/2019 18:00;28/09/2019 18:00;Sudeste/Centro-Oeste;39325
28/09/2019 19:00;28/09/2019 19:00;Sudeste/Centro-Oeste;39309
28/09/2019 20:00;28/09/2019 20:00;Sudeste/Centro-Oeste;37477
28/09/2019 21:00;28/09/2019 21:00;Sudeste/Centro-Oeste;35939
28/09/2019 22:00;28/09/2019 22:00;Sudeste/Centro-Oeste;33931
28/09/2019 23:00;28/09/2019 23:00;Sudeste/Centro-Oeste;31645
29/09/2019 00:00;29/09/2019 00:00;Sudeste/Centro-Oeste;29459
29/09/2019 01:00;29/09/2019 01:00;Sudeste/Centro-Oeste;27713
29/09/2019 02:00;29/09/2019 02:00;Sudeste/Centro-Oeste;26495
29/09/2019 03:00;29/09/2019 03:00;Sudeste/Centro-Oeste;25866
29/09/2019 04:00;29/09/2019 04:00;Sudeste/Centro-Oeste;25513
29/09/2019 05:00;29/09/2019 05:00;Sudeste/Centro-Oeste;25289
29/09/2019 06:00;29/09/2019 06:00;Sudeste/Centro-Oeste;24379
29/09/2019 07:00;29/09/2019 07:00;Sudeste/Centro-Oeste;25278
29/09/2019 08:00;29/09/2019 08:00;Sudeste/Centro-Oeste;26865
29/09/2019 09:00;29/09/2019 09:00;Sudeste/Centro-Oeste;28127
29/09/2019 10:00;29/09/2019 10:00;Sudeste/Centro-Oeste;29251
29/09/2019 11:00;29/09/2019 11:00;Sudeste/Centro-Oeste;29999
29/09/2019 12:00;29/09/2019 12:00;Sudeste/Centro-Oeste;30343
29/09/2019 13:00;29/09/2019 13:00;Sudeste/Centro-Oeste;29857
29/09/2019 14:00;29/09/2019 14:00;Sudeste/Centro-Oeste;29642
29/09/2019 15:00;29/09/2019 15:00;Sudeste/Centro-Oeste;29885
29/09/2019 16:00;29/09/2019 16:00;Sudeste/Centro-Oeste;30797
29/09/2019 17:00;29/09/2019 17:00;Sudeste/Centro-Oeste;32510
29/09/2019 18:00;29/09/2019 18:00;Sudeste/Centro-Oeste;36737
29/09/2019 19:00;29/09/2019 19:00;Sudeste/Centro-Oeste;36736
29/09/2019 20:00;29/09/2019 20:00;Sudeste/Centro-Oeste;35927
29/09/2019 21:00;29/09/2019 21:00;Sudeste/Centro-Oeste;35169
29/09/2019 22:00;29/09/2019 22:00;Sudeste/Centro-Oeste;33602
29/09/2019 23:00;29/09/2019 23:00;Sudeste/Centro-Oeste;31298
30/09/2019 00:00;30/09/2019 00:00;Sudeste/Centro-Oeste;27017
30/09/2019 01:00;30/09/2019 01:00;Sudeste/Centro-Oeste;25523
30/09/2019 02:00;30/09/2019 02:00;Sudeste/Centro-Oeste;24506
30/09/2019 03:00;30/09/2019 03:00;Sudeste/Centro-Oeste;24269
30/09/2019 04:00;30/09/2019 04:00;Sudeste/Centro-Oeste;24434
30/09/2019 05:00;30/09/2019 05:00;Sudeste/Centro-Oeste;25822
30/09/2019 06:00;30/09/2019 06:00;Sudeste/Centro-Oeste;27622
30/09/2019 07:00;30/09/2019 07:00;Sudeste/Centro-Oeste;30106
30/09/2019 08:00;30/09/2019 08:00;Sudeste/Centro-Oeste;33083
30/09/2019 09:00;30/09/2019 09:00;Sudeste/Centro-Oeste;35110
30/09/2019 10:00;30/09/2019 10:00;Sudeste/Centro-Oeste;36690
30/09/2019 11:00;30/09/2019 11:00;Sudeste/Centro-Oeste;37345
30/09/2019 12:00;30/09/2019 12:00;Sudeste/Centro-Oeste;36628
30/09/2019 13:00;30/09/2019 13:00;Sudeste/Centro-Oeste;37315
30/09/2019 14:00;30/09/2019 14:00;Sudeste/Centro-Oeste;38231
30/09/2019 15:00;30/09/2019 15:00;Sudeste/Centro-Oeste;38485
30/09/2019 16:00;30/09/2019 16:00;Sudeste/Centro-Oeste;38397
30/09/2019 17:00;30/09/2019 17:00;Sudeste/Centro-Oeste;36516
30/09/2019 18:00;30/09/2019 18:00;Sudeste/Centro-Oeste;38780
30/09/2019 19:00;30/09/2019 19:00;Sudeste/Centro-Oeste;39295
30/09/2019 20:00;30/09/2019 20:00;Sudeste/Centro-Oeste;38879
30/09/2019 21:00;30/09/2019 21:00;Sudeste/Centro-Oeste;38404
30/09/2019 22:00;30/09/2019 22:00;Sudeste/Centro-Oeste;36337
30/09/2019 23:00;30/09/2019 23:00;Sudeste/Centro-Oeste;33272
01/10/2019 00:00;01/10/2019 00:00;Sudeste/Centro-Oeste;30668
01/10/2019 01:00;01/10/2019 01:00;Sudeste/Centro-Oeste;28325
01/10/2019 02:00;01/10/2019 02:00;Sudeste/Centro-Oeste;27089
01/10/2019 03:00;01/10/2019 03:00;Sudeste/Centro-Oeste;26765
01/10/2019 04:00;01/10/2019 04:00;Sudeste/Centro-Oeste;26990
01/10/2019 05:00;01/10/2019 05:00;Sudeste/Centro-Oeste;28196
01/10/2019 06:00;01/10/2019 06:00;Sudeste/Centro-Oeste;30080
01/10/2019 07:00;01/10/2019 07:00;Sudeste/Centro-Oeste;32842
01/10/2019 08:00;01/10/2019 08:00;Sudeste/Centro-Oeste;35709
01/10/2019 09:00;01/10/2019 09:00;Sudeste/Centro-Oeste;37378
01/10/2019 10:00;01/10/2019 10:00;Sudeste/Centro-Oeste;39168
01/10/2019 11:00;01/10/2019 11:00;Sudeste/Centro-Oeste;39987
01/10/2019 12:00;01/10/2019 12:00;Sudeste/Centro-Oeste;39464
01/10/2019 13:00;01/10/2019 13:00;Sudeste/Centro-Oeste;40510
01/10/2019 14:00;01/10/2019 14:00;Sudeste/Centro-Oeste;41483
01/10/2019 15:00;01/10/2019 15:00;Sudeste/Centro-Oeste;41799
01/10/2019 16:00;01/10/2019 16:00;Sudeste/Centro-Oeste;41494
01/10/2019 17:00;01/10/2019 17:00;Sudeste/Centro-Oeste;39068
01/10/2019 18:00;01/10/2019 18:00;Sudeste/Centro-Oeste;41052
01/10/2019 19:00;01/10/2019 19:00;Sudeste/Centro-Oeste;41166
01/10/2019 20:00;01/10/2019 20:00;Sudeste/Centro-Oeste;40776
01/10/2019 21:00;01/10/2019 21:00;Sudeste/Centro-Oeste;40660
01/10/2019 22:00;01/10/2019 22:00;Sudeste/Centro-Oeste;38640
01/10/2019 23:00;01/10/2019 23:00;Sudeste/Centro-Oeste;35642
02/10/2019 00:00;02/10/2019 00:00;Sudeste/Centro-Oeste;34579
02/10/2019 01:00;02/10/2019 01:00;Sudeste/Centro-Oeste;32272
02/10/2019 02:00;02/10/2019 02:00;Sudeste/Centro-Oeste;30965
02/10/2019 03:00;02/10/2019 03:00;Sudeste/Centro-Oeste;30337
02/10/2019 04:00;02/10/2019 04:00;Sudeste/Centro-Oeste;30480
02/10/2019 05:00;02/10/2019 05:00;Sudeste/Centro-Oeste;31489
02/10/2019 06:00;02/10/2019 06:00;Sudeste/Centro-Oeste;33074
02/10/2019 07:00;02/10/2019 07:00;Sudeste/Centro-Oeste;35669
02/10/2019 08:00;02/10/2019 08:00;Sudeste/Centro-Oeste;38852
02/10/2019 09:00;02/10/2019 09:00;Sudeste/Centro-Oeste;40813
02/10/2019 10:00;02/10/2019 10:00;Sudeste/Centro-Oeste;42477
02/10/2019 11:00;02/10/2019 11:00;Sudeste/Centro-Oeste;43166
02/10/2019 12:00;02/10/2019 12:00;Sudeste/Centro-Oeste;42532
02/10/2019 13:00;02/10/2019 13:00;Sudeste/Centro-Oeste;43854
02/10/2019 14:00;02/10/2019 14:00;Sudeste/Centro-Oeste;44835
02/10/2019 15:00;02/10/2019 15:00;Sudeste/Centro-Oeste;45078
02/10/2019 16:00;02/10/2019 16:00;Sudeste/Centro-Oeste;44641
02/10/2019 17:00;02/10/2019 17:00;Sudeste/Centro-Oeste;41993
02/10/2019 18:00;02/10/2019 18:00;Sudeste/Centro-Oeste;43695
02/10/2019 19:00;02/10/2019 19:00;Sudeste/Centro-Oeste;43574
02/10/2019 20:00;02/10/2019 20:00;Sudeste/Centro-Oeste;43259
02/10/2019 21:00;02/10/2019 21:00;Sudeste/Centro-Oeste;42958
02/10/2019 22:00;02/10/2019 22:00;Sudeste/Centro-Oeste;41321
02/10/2019 23:00;02/10/2019 23:00;Sudeste/Centro-Oeste;38539
03/10/2019 00:00;03/10/2019 00:00;Sudeste/Centro-Oeste;35835
03/10/2019 01:00;03/10/2019 01:00;Sudeste/Centro-Oeste;33562
03/10/2019 02:00;03/10/2019 02:00;Sudeste/Centro-Oeste;32332
03/10/2019 03:00;03/10/2019 03:00;Sudeste/Centro-Oeste;31668
03/10/2019 04:00;03/10/2019 04:00;Sudeste/Centro-Oeste;31713
03/10/2019 05:00;03/10/2019 05:00;Sudeste/Centro-Oeste;32637
03/10/2019 06:00;03/10/2019 06:00;Sudeste/Centro-Oeste;34146
03/10/2019 07:00;03/10/2019 07:00;Sudeste/Centro-Oeste;36855
03/10/2019 08:00;03/10/2019 08:00;Sudeste/Centro-Oeste;39874
03/10/2019 09:00;03/10/2019 09:00;Sudeste/Centro-Oeste;41742
03/10/2019 10:00;03/10/2019 10:00;Sudeste/Centro-Oeste;43145
03/10/2019 11:00;03/10/2019 11:00;Sudeste/Centro-Oeste;43085
03/10/2019 12:00;03/10/2019 12:00;Sudeste/Centro-Oeste;42495
03/10/2019 13:00;03/10/2019 13:00;Sudeste/Centro-Oeste;43691
03/10/2019 14:00;03/10/2019 14:00;Sudeste/Centro-Oeste;44694
03/10/2019 15:00;03/10/2019 15:00;Sudeste/Centro-Oeste;44885
03/10/2019 16:00;03/10/2019 16:00;Sudeste/Centro-Oeste;44135
03/10/2019 17:00;03/10/2019 17:00;Sudeste/Centro-Oeste;41127
03/10/2019 18:00;03/10/2019 18:00;Sudeste/Centro-Oeste;42822
03/10/2019 19:00;03/10/2019 19:00;Sudeste/Centro-Oeste;42926
03/10/2019 20:00;03/10/2019 20:00;Sudeste/Centro-Oeste;42452
03/10/2019 21:00;03/10/2019 21:00;Sudeste/Centro-Oeste;42374
03/10/2019 22:00;03/10/2019 22:00;Sudeste/Centro-Oeste;40540
03/10/2019 23:00;03/10/2019 23:00;Sudeste/Centro-Oeste;37787
04/10/2019 00:00;04/10/2019 00:00;Sudeste/Centro-Oeste;32681
04/10/2019 01:00;04/10/2019 01:00;Sudeste/Centro-Oeste;30434
04/10/2019 02:00;04/10/2019 02:00;Sudeste/Centro-Oeste;28993
04/10/2019 03:00;04/10/2019 03:00;Sudeste/Centro-Oeste;28395
04/10/2019 04:00;04/10/2019 04:00;Sudeste/Centro-Oeste;28582
04/10/2019 05:00;04/10/2019 05:00;Sudeste/Centro-Oeste;29315
04/10/2019 06:00;04/10/2019 06:00;Sudeste/Centro-Oeste;30934
04/10/2019 07:00;04/10/2019 07:00;Sudeste/Centro-Oeste;33546
04/10/2019 08:00;04/10/2019 08:00;Sudeste/Centro-Oeste;36494
04/10/2019 09:00;04/10/2019 09:00;Sudeste/Centro-Oeste;38715
04/10/2019 10:00;04/10/2019 10:00;Sudeste/Centro-Oeste;40443
04/10/2019 11:00;04/10/2019 11:00;Sudeste/Centro-Oeste;40838
04/10/2019 12:00;04/10/2019 12:00;Sudeste/Centro-Oeste;40348
04/10/2019 13:00;04/10/2019 13:00;Sudeste/Centro-Oeste;41528
04/10/2019 14:00;04/10/2019 14:00;Sudeste/Centro-Oeste;42556
04/10/2019 15:00;04/10/2019 15:00;Sudeste/Centro-Oeste;42219
04/10/2019 16:00;04/10/2019 16:00;Sudeste/Centro-Oeste;41214
04/10/2019 17:00;04/10/2019 17:00;Sudeste/Centro-Oeste;38682
04/10/2019 18:00;04/10/2019 18:00;Sudeste/Centro-Oeste;40562
04/10/2019 19:00;04/10/2019 19:00;Sudeste/Centro-Oeste;40706
04/10/2019 20:00;04/10/2019 20:00;Sudeste/Centro-Oeste;39999
04/10/2019 21:00;04/10/2019 21:00;Sudeste/Centro-Oeste;39853
04/10/2019 22:00;04/10/2019 22:00;Sudeste/Centro-Oeste;38256
04/10/2019 23:00;04/10/2019 23:00;Sudeste/Centro-Oeste;36108
05/10/2019 00:00;05/10/2019 00:00;Sudeste/Centro-Oeste;35891
05/10/2019 01:00;05/10/2019 01:00;Sudeste/Centro-Oeste;33785
05/10/2019 02:00;05/10/2019 02:00;Sudeste/Centro-Oeste;32355
05/10/2019 03:00;05/10/2019 03:00;Sudeste/Centro-Oeste;31459
05/10/2019 04:00;05/10/2019 04:00;Sudeste/Centro-Oeste;31058
05/10/2019 05:00;05/10/2019 05:00;Sudeste/Centro-Oeste;30768
05/10/2019 06:00;05/10/2019 06:00;Sudeste/Centro-Oeste;30519
05/10/2019 07:00;05/10/2019 07:00;Sudeste/Centro-Oeste;32479
05/10/2019 08:00;05/10/2019 08:00;Sudeste/Centro-Oeste;34692
05/10/2019 09:00;05/10/2019 09:00;Sudeste/Centro-Oeste;36340
05/10/2019 10:00;05/10/2019 10:00;Sudeste/Centro-Oeste;37473
05/10/2019 11:00;05/10/2019 11:00;Sudeste/Centro-Oeste;38042
05/10/2019 12:00;05/10/2019 12:00;Sudeste/Centro-Oeste;37652
05/10/2019 13:00;05/10/2019 13:00;Sudeste/Centro-Oeste;37697
05/10/2019 14:00;05/10/2019 14:00;Sudeste/Centro-Oeste;37724
05/10/2019 15:00;05/10/2019 15:00;Sudeste/Centro-Oeste;37852
05/10/2019 16:00;05/10/2019 16:00;Sudeste/Centro-Oeste;37977
05/10/2019 17:00;05/10/2019 17:00;Sudeste/Centro-Oeste;38320
05/10/2019 18:00;05/10/2019 18:00;Sudeste/Centro-Oeste;42106
05/10/2019 19:00;05/10/2019 19:00;Sudeste/Centro-Oeste;42602
05/10/2019 20:00;05/10/2019 20:00;Sudeste/Centro-Oeste;41160
